,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,unit,indic,s_adj,geo,Frequency,Unit of measure,Indicator,Seasonal adjustment,Geopolitical entity (reporting),nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2)
337,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2013-02,2013-02-01,-4.9,-4.9,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
338,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2013-03,2013-03-01,-4.8,-4.8,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
339,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2013-04,2013-04-01,-4.7,-4.7,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
340,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2013-05,2013-05-01,-4.7,-4.7,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
341,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2013-06,2013-06-01,-4.4,-4.4,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
342,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2013-07,2013-07-01,-3.9,-3.9,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
343,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2013-08,2013-08-01,-4.3,-4.3,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
344,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2013-09,2013-09-01,-3.2,-3.2,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
345,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2013-10,2013-10-01,-2.9,-2.9,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
346,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2013-11,2013-11-01,-1.9,-1.9,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
347,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2013-12,2013-12-01,-1.2,-1.2,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
348,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2014-01,2014-01-01,0.1,0.1,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
349,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2014-02,2014-02-01,0.3,0.3,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
350,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2014-03,2014-03-01,-0.4,-0.4,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
351,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2014-04,2014-04-01,-0.2,-0.2,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
352,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2014-05,2014-05-01,0.4,0.4,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
353,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2014-06,2014-06-01,0.4,0.4,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
354,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2014-07,2014-07-01,0.6,0.6,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
355,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2014-08,2014-08-01,-2.1,-2.1,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
356,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2014-09,2014-09-01,-3.1,-3.1,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
357,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2014-10,2014-10-01,-2.1,-2.1,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
358,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2014-11,2014-11-01,-2.8,-2.8,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
359,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2014-12,2014-12-01,-1.6,-1.6,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
360,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2015-01,2015-01-01,-0.4,-0.4,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
361,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2015-02,2015-02-01,0.1,0.1,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
362,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2015-03,2015-03-01,1.2,1.2,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
363,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2015-04,2015-04-01,1.3,1.3,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
364,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2015-05,2015-05-01,1.0,1.0,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
365,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2015-06,2015-06-01,0.3,0.3,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
366,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2015-07,2015-07-01,-0.4,-0.4,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
367,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2015-08,2015-08-01,-0.7,-0.7,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
368,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2015-09,2015-09-01,-2.4,-2.4,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
369,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2015-10,2015-10-01,-4.1,-4.1,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
370,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2015-11,2015-11-01,-4.1,-4.1,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
371,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2015-12,2015-12-01,-2.0,-2.0,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
